halfhour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
32,185723.63000000027,2529.8009999999999,3718.0749999999998,4111.7129999999997,4521.2730000000001,11121.279,26013.029999999999,25802.044000000002,52188.019,842.31299999999999,2713.482,52162.601000000002
33,186561.25700000007,6361.3069999999998,1123.825,4418.6940000000004,6120.0410000000002,7651.4040000000005,27158.784,26927.592000000001,51256.434999999998,1620.8710000000001,2691.3899999999999,51230.913999999997
34,195242.29400000034,1603.473,5940.4639999999999,6732.7439999999997,2004.133,7253.1009999999997,29101.681,28842.610000000001,53016.798999999999,6519.9260000000004,1237.624,52989.739000000001
35,192056.8190000002,674.35500000000002,2774.1779999999999,13650.809999999999,4789.951,6217.6109999999999,28419.705000000002,28156.030999999999,52272.425999999999,1613.1600000000001,1243.4749999999999,52245.116999999998
36,195970.12299999985,578.01499999999999,5620.8829999999998,2969.7449999999999,2167.1280000000002,1550.1289999999999,28601.174999999999,28325.23,53907.654999999999,16843.958999999999,1527.412,53878.792000000001
37,193907.7120000004,824.23400000000004,385.04399999999998,10648.597,656.02499999999998,11279.994000000001,27681.838,27404.672999999999,54040.997000000003,6164.9399999999996,809.96400000000006,54011.404999999999
38,193717.8700000002,8533.9290000000001,8918.2999999999993,2769.4850000000001,203.858,5974.4129999999996,29067.592000000001,28766.148000000001,52295.413,2214.6590000000001,2707.9380000000001,52266.135000000002
39,191138.46599999937,4659.6030000000001,5374.3270000000002,6179.7330000000002,2065.8919999999998,7860.0590000000002,29118.248,28805.589,51175.817000000003,1928.664,2824.0210000000002,51146.510999999999
40,190574.19299999933,3003.2779999999998,2770.319,7403.4790000000003,3473.855,6956.951,28781.833999999999,28465.976999999999,51308.067000000003,2232.8710000000001,4899.5320000000002,51278.029999999999
41,191666.58999999997,1271.356,7566.5219999999999,1539.2860000000001,2717.2979999999998,3955.9140000000002,28750.348000000002,28434.364000000001,51816.232000000004,11337.395,2492.5940000000001,51785.281000000003
