hour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
43,565437.0230000004,12680.807000000001,9558.2929999999997,50318.061000000002,27616.529999999999,22933.802,192501.90100000001,149609.95600000001,21808.337,33678.538,28465.034,16265.763999999999
44,510004.54699999926,22491.947,24904.286,69312.316999999995,7975.8069999999998,4828.3720000000003,182512.255,142457.82800000001,10548.416999999999,16538.956999999999,22456.591,5977.7690000000002
45,200705.53100000025,10807.387000000001,4001.6260000000002,6782.9930000000004,3651.0569999999998,4276.6120000000001,25529.75,4937.3559999999998,53250.483,28727.566999999999,10530.163,48210.536999999997
46,89042.99300000013,6846.4139999999998,5758.0640000000003,1960.4380000000001,17544.544999999998,10965.844999999999,11085.884,9234.9480000000003,4375.2269999999999,494.35700000000003,5415.433,15361.838
47,91309.79500000006,10652.82,1444.8150000000001,42245.921999999999,1226.6949999999999,3744.614,8344.3819999999996,4149.4399999999996,11382.15,402.738,1825.1790000000001,5891.0389999999998
48,90599.30000000016,19004.735000000001,3093.4520000000002,1481.2329999999999,14416.815000000001,3283.6779999999999,10829.156000000001,4038.3609999999999,13457.803,13080.371999999999,1959.29,5954.4059999999999
49,94147.59800000017,9883.8179999999993,5483.6719999999996,20055.109,11228.192999999999,7635.0360000000001,10978.767,283.48500000000001,12209.038,6088.4099999999999,5241.1729999999998,5060.8980000000001
50,93386.23400000026,953.98099999999999,7448.5020000000004,1472.799,15447.933000000001,3747.0070000000001,18216.758999999998,2277.1039999999998,4332.5010000000002,5198.7839999999997,15022.723,19268.139999999999
51,92912.0949999999,4291.5789999999997,4181.1509999999998,7023.8149999999996,11713.762000000001,3617.2950000000001,1508.4760000000001,28782.346000000001,4222.6229999999996,14666.248,3048.3449999999998,9856.4539999999997
52,94800.16100000034,6421.2730000000001,6854.5870000000004,7634.2730000000001,9898.5120000000006,6620.2060000000001,22267.584999999999,10742.802,4383.0910000000003,5351.7839999999997,6743.5969999999998,7882.4530000000004
53,93519.17200000043,4768.3180000000002,5179.2160000000003,26846.489000000001,3609.4720000000002,7408.3370000000004,3811.3960000000002,2504.1350000000002,17026.75,1893.6500000000001,4820.9170000000004,15650.491
54,384421.31699999963,6817.5410000000002,50519.481,10668.865,890.822,17096.722000000002,136964.04199999999,106269.982,7562.2849999999999,17122.737000000001,5712.7740000000003,24796.065999999999
55,546734.0499999973,47238.756000000001,30023.73,23252.529999999999,7203.777,18080.881000000001,217293.99299999999,169352.37,7201.3149999999996,4652.3370000000004,8668.1560000000009,13766.205
56,527722.2119999997,19398.688999999998,10711.305,7886.0469999999996,42169.334999999999,12079.023999999999,222702.554,172654.13699999999,5208.3699999999999,2020.491,958.29499999999996,31933.965
57,556299.6489999999,2012.279,5012.1999999999998,33346.091999999997,7908.8630000000003,25474.708999999999,218093.04500000001,169145.285,25122.271000000001,282.58999999999997,9247.5509999999995,60654.762999999999
58,477308.7989999998,11023.722,22968.074000000001,4946.7830000000004,1644.0119999999999,14114.708000000001,201393.443,156472.29399999999,24555.018,33105.624000000003,274.62299999999999,6810.4989999999998
59,496183.75799999875,5343.9799999999996,10204.6,36483.133000000002,28591.885999999999,5504.701,199902.95000000001,155155.49900000001,15981.495999999999,24630.011999999999,1515.567,12869.933000000001
60,533087.8579999995,2240.951,10443.338,21815.975999999999,5133.8249999999998,29314.335999999999,203605.323,157548.69500000001,26457.991999999998,26964.563999999998,7747.0309999999999,41815.826999999997
61,526122.4809999992,2989.5430000000001,24798.059000000001,31581.381000000001,65616.217999999993,4172.46,201019.34299999999,156174.06899999999,11669.022999999999,5927.7860000000001,1287.9190000000001,20886.68
62,466113.6479999982,1959.4280000000001,4973.2709999999997,45765.006999999998,21529.804,8619.7620000000006,194780.228,151432.66899999999,15373.332,5046.7550000000001,7151.2049999999999,9482.1859999999997
63,483991.39000000147,162.66200000000001,32923.267999999996,5358.6450000000004,2498.6410000000001,6360.8469999999998,203725.861,159105.37100000001,22354.240000000002,19367.383000000002,25113.118999999999,7021.3540000000003
64,521493.0859999994,3808.4189999999999,26394.663,21397.68,13249.746999999999,6714.2730000000001,213128.90700000001,166277.095,13773.406000000001,24132.833999999999,26959.422999999999,5656.6390000000001
65,665502.1379999982,23543.299999999999,10306.492,43242.722000000002,30411.341,13157.971,216511.73199999999,168125.34599999999,21303.733,97818.953999999998,29266.493999999999,11814.052
66,612726.1030000001,9338.5630000000001,19111.044999999998,20170.330000000002,73420.565000000002,72838.909,201455.72899999999,156258.38699999999,14719.379999999999,9219.3670000000002,7224.0339999999997,28969.794999999998
67,592988.8549999984,7885.8509999999997,33692.462,11283.758,6480.9219999999996,36649.966,223387.823,172556.78,33381.203000000001,56725.065000000002,1024.306,9920.7180000000008
68,242451.87599999981,15431.050999999999,16630.352999999999,36211.440999999999,2257.0059999999999,5237.0879999999997,31015.540000000001,26671.001,63170.317999999999,4672.6880000000001,5386.8270000000002,35768.561999999998
69,271028.9229999996,21287.793000000001,21102.728999999999,14027.299000000001,18755.745999999999,64535.536,2613.7310000000002,58727.18,26641.831999999999,15836.325000000001,8281.6689999999999,19219.083999999999
70,138661.09700000004,6990.0140000000001,7578.3860000000004,8387.3400000000001,7286.4480000000003,18663.851999999999,25535.779999999999,1144.694,12163.261,36834.091,7724.0029999999997,6353.2280000000001
71,109145.52400000021,8913.6470000000008,7966.0569999999998,2688.6680000000001,27085.720000000001,7116.7640000000001,13211.549000000001,5656.4899999999998,11705.041999999999,16354.51,4113.4960000000001,4333.5799999999999
72,95378.1079999997,17800.077000000001,7139.3389999999999,3296.8099999999999,4205.058,1177.098,3005.6509999999998,22663.995999999999,11259.379000000001,587.96900000000005,10715.371999999999,13527.358
73,92675.22900000028,33742.891000000003,754.90300000000002,13473.23,1598.3620000000001,2579.9589999999998,12260.192999999999,3105.2269999999999,5037.7439999999997,7207.567,4086.8539999999998,8828.2990000000009
74,94728.82500000022,4439.8940000000002,3279.2359999999999,1693.4849999999999,14191.709999999999,4207.5990000000002,1666.7429999999999,20453.412,3869.3240000000001,947.76800000000003,16065.093999999999,23914.562000000002
75,94914.12600000006,16996.880000000001,59.167000000000002,3569.183,3869.9299999999998,1778.3989999999999,2994.6950000000002,19156.813999999998,22850.812999999998,15240.709000000001,2362.5680000000002,6034.9679999999998
76,99764.74599999998,1061.011,12009.885,7477.8230000000003,462.67000000000002,4309.6440000000002,11991.959999999999,3691.299,29604.162,3076.1869999999999,13621.498,12458.603999999999
77,142803.38599999982,23811.760999999999,5544.8180000000002,12350.516,36565.194000000003,5817.924,889.84100000000001,18508.581999999999,8285.5509999999995,13989.82,5382.125,11657.254000000001
78,337863.59599999984,6950.0739999999996,3902.8690000000001,42060.453000000001,10018.811,52562.072999999997,104322.985,14884.290000000001,15487.951999999999,38807.580999999998,24069.453000000001,24797.053
79,534531.9489999986,5447.6989999999996,11556.395,73890.413,8228.2530000000006,43505.898000000001,203635.36900000001,158292.77799999999,5194.2169999999996,4993.9340000000002,9069.2199999999993,10717.775
80,557559.305,14986.119000000001,3225.105,16547.767,2162.2820000000002,12539.287,216614.73499999999,168251.40900000001,51612.339,32312.275000000001,11891.295,27416.694
81,548621.4429999987,44156.050999999999,3550.0059999999999,26524.572,18492.540000000001,14932.563,211015.736,163850.576,16800.082999999999,21710.016,13805.346,13783.954
82,523676.4279999988,55060.847999999998,14114.177,16064.126,9834.2430000000004,3325.7649999999999,200404.09,156481.38399999999,10208.914000000001,14811.184999999999,36529.216,6842.4799999999996
83,541928.1809999984,15560.031000000001,13988.898999999999,7396.2160000000003,39285.574000000001,13994.455,207239.77499999999,160838.97,44079.279000000002,5812.5320000000002,8511.0910000000003,25221.360000000001
84,480543.2999999985,11659.353999999999,16069.66,6619.5060000000003,22162.349999999999,2025.2349999999999,202595.71799999999,157718.25899999999,12363.998,770.35500000000002,12940.953,35617.911
85,79049.83199999995,1102.566,9792.5879999999997,3581.2020000000002,1178.5219999999999,7276.4700000000003,32004.846000000001,3010.6300000000001,4897.3400000000001,5964.1459999999997,9155.9419999999991,1085.5809999999999
86,317439.8459999998,6550.7619999999997,20521.850999999999,27357.471000000001,8807.4529999999995,45668.889000000003,119558.745,33092.656999999999,17745.728999999999,6450.9359999999997,13957.112999999999,17728.241999999998
87,486460.5009999982,1720.2729999999999,9505.7450000000008,31407.170999999998,26188.080000000002,12489.094999999999,207845.37899999999,160570.82399999999,16189.751,9308.0969999999998,3318.0459999999998,7918.0389999999998
88,512456.10999999905,2364.4520000000002,185.03800000000001,24123.548999999999,34354.197999999997,12824.525,197768.88099999999,153029.111,12948.073,23163.249,27627.542000000001,24067.491999999998
89,680980.6939999994,8493.527,26148.145,91047.851999999999,73774.661999999997,40246.194000000003,197096.66699999999,153456.16099999999,35849.993000000002,17739.401999999998,21100.540000000001,16027.553
90,763447.5080000015,86198.120999999999,12613.73,27647.030999999999,23150.924999999999,70605.350000000006,203222.541,158217.90100000001,47324.035000000003,83245.119999999995,31897.784,19324.971000000001
91,706696.131999999,5169.8490000000002,24739.304,72138.125,73802.017000000007,33134.019999999997,210293.215,163523.84899999999,46318.114999999998,30826.517,17015.369999999999,29735.753000000001
92,471044.6020000018,7757.6710000000003,713.57000000000005,8050.7690000000002,17029.075000000001,33851.146000000001,162318.98499999999,126015.587,22003.594000000001,9525.2240000000002,56977.68,26801.299999999999
93,241594.7909999999,5133.0110000000004,17889.393,29526.944,12266.347,31452.226999999999,24572.650000000001,54019.457000000002,10781.438,5697.4589999999998,24662.096000000001,25593.768
94,122796.19200000033,4670.8130000000001,2320.761,25481.843000000001,4629.8450000000003,12729.091,12843.955,7535.1580000000004,11224.398999999999,7030.357,25805.713,8524.2579999999998
95,99288.68900000023,18121.798999999999,18555.774000000001,6835.768,3435.7020000000002,8964.277,1431.9760000000001,19087.092000000001,7791.3339999999998,6597.5540000000001,3048.1880000000001,5419.2240000000002
96,86403.11200000024,1955.924,19255.221000000001,4441.5500000000002,3713.3670000000002,2463.6900000000001,2589.8029999999999,18246.695,3367.7510000000002,11481.179,10291.636,8596.2970000000005
97,85639.82200000004,11387.316000000001,21499.808000000001,1619.4649999999999,6890.9459999999999,5551.0439999999999,6451.4539999999997,9082.1610000000001,11757.156999999999,1234.431,6355.942,3810.0999999999999
98,84665.81500000003,6364.6549999999997,15487.369000000001,3102.5639999999999,10024.492,6843.1790000000001,4187.3220000000001,1775.106,2902.1900000000001,2734.2939999999999,22851.808000000001,8392.8359999999993
99,87011.43999999997,2377.5219999999999,4905.2749999999996,9283.9639999999999,7321.6440000000002,4704.433,13234.785,1516.386,6355.3440000000001,4704.7690000000002,5104.1090000000004,27503.207999999999
100,87416.09899999999,5050.5910000000003,3534.683,1914.8219999999999,22885.014999999999,14046.969999999999,5574.3549999999996,2320.9960000000001,22708.459999999999,1133.0699999999999,2414.1089999999999,5833.027
101,85651.55699999993,20227.038,968.68200000000002,5627.4930000000004,16792.976999999999,1223.6310000000001,12279.082,4355.5600000000004,2831.1379999999999,8230.7810000000009,6597.6490000000003,6517.527
102,147339.77600000027,23085.788,2034.867,17090.887999999999,32365.934000000001,25537.550999999999,2862.183,3249.2600000000002,12903.823,2304.3519999999999,9093.6910000000007,16811.440999999999
103,139598.30100000006,12989.717000000001,8764.9850000000006,30509.496999999999,2166.7849999999999,956.38400000000001,23114.037,4134.7929999999997,17242.539000000001,13574.379000000001,9418.1550000000007,16727.028999999999
104,118388.6770000001,3282.2089999999998,825.85400000000004,5547.933,8935.3379999999997,27720.973000000002,1421.7539999999999,17761.254000000001,27463.719000000001,18414.455999999998,1593.52,5421.6670000000004
105,80699.5310000001,4180.6030000000001,3771.5920000000001,10068.876,2125.4670000000001,9925.3510000000006,4170.4459999999999,2054.3330000000001,26733.0,2116.4789999999998,1064.8789999999999,14488.504999999999
106,81927.2079999997,2314.605,2595.6080000000002,17740.050999999999,2934.998,4022.9929999999999,6751.125,13596.941000000001,2911.1610000000001,8850.8799999999992,12655.647000000001,7553.1989999999996
107,80932.66299999985,1120.4549999999999,636.14800000000002,7380.7349999999997,8161.442,8737.7019999999993,4347.9920000000002,5755.7929999999997,29895.555,2702.6500000000001,1154.979,11039.210999999999
108,80209.08899999993,5350.241,16511.404999999999,29.859999999999999,12981.465,111.5,4898.143,21532.18,6668.5219999999999,4008.4470000000001,5891.1540000000005,2226.1729999999998
109,78904.11800000025,972.64499999999998,13285.109,761.72000000000003,10434.351000000001,16947.257000000001,9569.616,553.20799999999997,10519.35,2.3010000000000002,12786.897000000001,3071.665
110,57992.25999999995,1185.981,14959.156000000001,6401.0299999999997,2265.7600000000002,10036.368,3547.9520000000002,924.94399999999996,6608.915,4077.692,5356.4570000000003,2628.0050000000001
111,75680.782,6099.9059999999999,21990.198,5026.9690000000001,2046.596,1584.4880000000001,5412.7640000000001,7627.6419999999998,10487.870000000001,1849.0070000000001,6519.6940000000004,7035.6480000000001
112,87532.183,4341.143,14551.059999999999,9292.0720000000001,24287.972000000002,1685.1420000000001,6879.1670000000004,7782.3109999999997,5795.0420000000004,2335.3090000000002,6380.8299999999999,4202.1350000000002
113,80349.72000000009,7807.6040000000003,2618.7429999999999,291.75099999999998,3896.9169999999999,5708.3289999999997,6884.0429999999997,4093.7190000000001,9837.9220000000005,9829.8320000000003,11904.201999999999,17476.655999999999
114,430621.9599999999,22934.844000000001,12044.617,11154.847,12160.556,11657.948,34871.805,35559.381999999998,48949.332000000002,218789.81200000001,15630.583000000001,6868.2330000000002
115,207489.57899999953,20957.491000000002,3301.3130000000001,1267.114,12252.323,60940.703000000001,30115.057000000001,3586.8530000000001,12655.34,14133.495000000001,31824.262999999999,16455.627
116,80145.32899999977,1752.443,153.41200000000001,9443.8119999999999,4937.3599999999997,9235.1700000000001,379.315,4435.6329999999998,11812.391,25093.650000000001,498.68700000000001,12403.455
117,139359.2389999998,16430.911,31607.691999999999,11150.821,5369.7809999999999,9531.8870000000006,12363.616,2361.9490000000001,16876.634999999998,11305.749,13955.120000000001,8405.0779999999995
118,80802.56299999988,6171.5050000000001,3956.9830000000002,4228.2740000000003,6187.8810000000003,9448.8310000000001,842.86000000000001,7557.0309999999999,7994.8969999999999,10344.025,6288.4139999999998,17781.862000000001
119,80876.36700000006,67.474000000000004,7620.5299999999997,1517.712,34753.281999999999,1533.806,1672.288,10904.942999999999,4003.0219999999999,3251.386,1303.5889999999999,14248.333000000001
120,79639.94000000003,8824.3439999999991,9332.7819999999992,9092.7980000000007,2684.1080000000002,442.16500000000002,10737.07,8988.2630000000008,14311.682000000001,3545.5309999999999,2413.4769999999999,9267.7199999999993
121,80422.56299999992,2767.355,7232.6930000000002,699.06500000000005,7279.1769999999997,4970.585,1232.768,2572.5790000000002,7777.5900000000001,9638.6900000000005,748.85299999999995,35503.207999999999
122,81160.57899999969,3178.299,6250.7280000000001,10282.671,18581.723000000002,7263.0370000000003,3098.9430000000002,1788.5989999999999,19914.463,4805.3760000000002,890.86400000000003,5105.8770000000004
123,80460.72999999988,2993.0830000000001,14597.135,2480.0509999999999,1673.3009999999999,8534.8520000000008,8106.1509999999998,833.125,28129.223999999998,4511.5320000000002,1346.742,7255.5339999999997
124,83115.22299999993,2535.9259999999999,6544.2470000000003,3767.9290000000001,9862.5460000000003,11877.709999999999,15093.635,725.60000000000002,3624.136,19874.168000000001,4819.1059999999998,4390.2209999999995
125,80894.90700000011,337.19099999999997,655.02599999999995,3021.8910000000001,6461.8800000000001,6637.0389999999998,5575.0069999999996,2363.0729999999999,7798.0540000000001,462.10700000000003,44567.379000000001,3016.261
126,81175.08699999981,301.37200000000001,26423.919999999998,478.50299999999999,12441.181,2129.8099999999999,2524.895,3372.2460000000001,8011.3990000000003,4035.7539999999999,11338.981,10117.026
127,80350.54799999969,19292.127,5688.4939999999997,8974.7180000000008,1829.971,906.06399999999996,3965.5900000000001,4626.7830000000004,2979.502,10167.67,13343.178,8576.4500000000007
128,81835.37200000025,399.04700000000003,19115.856,1105.143,20319.098000000002,12813.234,736.37300000000005,11754.047,4797.6080000000002,1032.433,2550.8820000000001,7211.6490000000003
129,80412.05300000003,2690.4470000000001,779.20699999999999,4640.4129999999996,24507.970000000001,10880.645,6617.8469999999998,13215.578,2787.48,2457.1619999999998,2194.7089999999998,9640.5969999999998
130,79914.17400000003,621.35299999999995,11110.293,5380.9970000000003,1635.3309999999999,9562.4150000000009,1332.877,12903.231,7872.8490000000002,12257.183999999999,12255.888000000001,4981.7569999999996
131,80610.5909999998,4460.1019999999999,5432.5219999999999,1129.1869999999999,2397.1320000000001,19823.603999999999,7744.2129999999997,5485.7520000000004,11995.690000000001,16505.700000000001,1155.963,4480.7259999999997
132,82230.73599999979,7618.049,7170.3710000000001,4690.7520000000004,9041.7729999999992,2971.0630000000001,11009.945,5149.8540000000003,7687.3850000000002,11528.353999999999,13521.489,1841.702
133,79506.19500000007,607.49599999999998,28288.081999999999,1944.614,15999.950000000001,4112.6139999999996,717.19500000000005,2501.1990000000001,5536.7910000000002,3963.4769999999999,2333.6469999999999,13501.129999999999
134,80419.52600000013,6277.7449999999999,373.077,9249.9570000000003,8083.2169999999996,16798.038,1938.961,819.05100000000004,13467.717000000001,20090.960999999999,1325.087,1995.7170000000001
135,80334.21399999996,7373.8509999999997,7014.8119999999999,3392.788,9318.5660000000007,24701.212,1414.05,2372.9920000000002,5790.2389999999996,4748.7449999999999,4254.7820000000002,9952.1759999999995
136,111811.52200000004,6881.683,6462.0720000000001,10227.923000000001,4771.607,7322.2129999999997,806.56899999999996,14195.824000000001,4867.5150000000003,21953.146000000001,23190.300999999999,11132.669
137,110717.45999999995,17115.585999999999,2170.4490000000001,754.42399999999998,14595.235000000001,12237.758,22368.07,3736.7269999999999,17015.428,11565.9,5905.2219999999998,3252.663
138,198417.8569999997,23096.106,5381.9290000000001,10122.019,17831.007000000001,21141.632000000001,18883.593000000001,28141.012999999999,21973.098999999998,14690.147000000001,29558.173999999999,7599.1379999999999
139,275619.09099999967,5413.5439999999999,24738.266,5914.7939999999999,1899.848,53850.881999999998,8000.625,71209.191000000006,43349.572,26663.379000000001,8972.7180000000008,25606.273000000001
140,173503.58000000002,1091.7180000000001,3589.933,594.00300000000004,3443.4920000000002,31860.183000000001,39990.866999999998,12560.969999999999,7074.0010000000002,43751.618000000002,23420.623,6126.1710000000003
141,84404.54900000006,3529.8589999999999,5989.7960000000003,5081.8440000000001,6280.54,8841.4899999999998,21967.531999999999,10213.633,2709.2669999999998,1142.395,13447.423000000001,5200.7709999999997
142,111493.50699999958,1649.2940000000001,10046.054,11320.112999999999,1795.3209999999999,5545.6040000000003,32289.756000000001,2062.9899999999998,6146.8100000000004,11521.669,20989.664000000001,8126.232
143,184714.7120000002,5549.0010000000002,5106.125,6601.2780000000002,3766.5940000000001,24605.647000000001,3587.6019999999999,18065.531999999999,5145.0050000000001,1311.1479999999999,102518.164,8458.616
144,95772.05799999986,10125.280000000001,170.15700000000001,8051.3980000000001,3438.1060000000002,4252.9830000000002,11784.642,5532.46,23935.422999999999,18923.937000000002,1762.7180000000001,7794.9549999999999
145,81000.8850000001,9484.2980000000007,7498.6610000000001,28775.582999999999,2679.4609999999998,1658.9939999999999,330.45800000000003,2752.7840000000001,5969.2259999999997,5258.5060000000003,9256.1450000000004,7336.7700000000004
