hour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
441,628677.6869999988,18420.736000000001,22186.221000000001,3052.4250000000002,22190.172999999999,64388.911999999997,222655.215,173382.32500000001,21444.688999999998,26759.996999999999,10993.219999999999,43203.775000000001
442,652682.1340000002,38783.851999999999,67909.104999999996,12481.442999999999,6247.6530000000002,67541.218999999997,225761.92499999999,174843.35500000001,7596.5739999999996,44268.769999999997,6016.5559999999996,1231.682
443,509649.7060000006,6730.4250000000002,24396.113000000001,3457.174,24000.463,23653.802,216407.769,168401.70800000001,5691.9110000000001,33238.161999999997,3164.2440000000001,507.93599999999998
444,598603.4810000004,23922.069,15126.156000000001,20362.687999999998,22222.030999999999,16973.255000000001,209389.98499999999,162097.85999999999,35982.493000000002,24539.286,63925.404999999999,4062.2550000000001
445,644123.6900000004,17278.324000000001,6233.1469999999999,31442.596000000001,17792.503000000001,38825.103000000003,233032.524,181888.78700000001,51846.589,27347.141,1620.646,36816.330999999998
446,591458.614,13314.411,7525.3389999999999,12188.055,54454.349999999999,19481.056,215735.948,168910.916,21532.754000000001,53713.315000000002,21377.558000000001,3224.913
447,709377.8319999999,2424.5639999999999,7634.9250000000002,21481.323,127419.92,17345.632000000001,241227.32500000001,187965.821,26763.223000000002,7454.3639999999996,1187.895,68472.839999999997
448,568711.1730000005,49147.464999999997,2137.4659999999999,7333.7039999999997,24362.009999999998,3867.3519999999999,213325.24299999999,166627.079,11869.529,11848.116,4499.8410000000003,73693.369000000006
449,607673.6069999996,26343.656999999999,4354.1350000000002,15700.145,35957.036999999997,49288.425000000003,204493.315,158486.63500000001,42941.212,21654.962,4004.3339999999998,44449.749000000003
450,471721.81700000033,8675.0869999999995,3872.058,25290.852999999999,20469.149000000001,66340.843999999997,133359.38699999999,80681.512000000002,1257.4739999999999,40709.362999999998,48223.822,42842.267999999996
451,155205.91499999983,9899.5720000000001,6511.8559999999998,27812.627,5533.5050000000001,18799.82,2262.9360000000001,3932.643,19210.663,10894.882,37878.821000000004,12468.591
452,421529.3559999996,85096.514999999999,23347.192999999999,7413.9709999999995,44490.421000000002,117272.442,27330.030999999999,67886.751999999993,6725.567,4418.2740000000003,3874.1179999999999,33674.072999999997
453,630428.4290000004,16764.735000000001,146878.459,41753.951999999997,3771.8429999999998,40536.423999999999,172562.64999999999,134424.78,18650.309000000001,34974.118000000002,15370.261,4740.8969999999999
454,569129.0449999995,31535.873,20184.453000000001,37314.838000000003,10835.396000000001,24327.780999999999,202954.64499999999,157457.53599999999,33081.656000000003,19936.064999999999,8383.5419999999995,23117.258999999998
455,639474.8119999988,51057.826999999997,47147.349000000002,24443.102999999999,11397.996999999999,16102.361000000001,224072.101,173013.603,32749.440999999999,14254.082,38853.144,6383.8050000000003
456,198969.05500000005,3614.308,10499.919,14517.105,69501.680999999997,22863.757000000001,2547.2649999999999,1104.883,8996.5679999999993,39728.254000000001,13282.15,12313.163
457,175728.25399999943,4602.7179999999998,5698.2830000000004,9042.6630000000005,39719.292999999998,13383.866,56898.154999999999,19548.620999999999,3256.6370000000002,234.56299999999999,19942.797999999999,3400.6590000000001
458,105639.64299999994,1695.2180000000001,6756.3739999999998,43100.353000000003,431.15499999999997,15699.117,11255.120000000001,12853.555,633.01199999999994,3538.5279999999998,7561.4520000000002,2115.759
459,197259.28899999982,8458.375,6873.0280000000002,11649.972,21362.524000000001,15442.896000000001,19130.969000000001,60343.023000000001,14139.584000000001,6432.8810000000003,31901.294999999998,1524.741
460,94753.83999999981,19789.999,2118.5439999999999,15926.569,739.68899999999996,4042.4740000000002,8062.1999999999998,3848.326,19682.280999999999,1404.636,3492.442,15646.681
461,185666.02799999987,15453.462,10366.386,18231.424999999999,13067.364,28312.179,54487.809000000001,2942.7339999999999,10357.044,19986.942999999999,9688.6720000000005,2772.0100000000002
462,116920.25399999987,2179.71,998.97799999999995,15331.478999999999,3084.8330000000001,21492.285,13508.779,7825.518,12989.0,4419.0169999999998,4809.0119999999997,30281.644
463,164750.6659999996,14061.407999999999,42967.989000000001,6368.683,1261.076,10798.159,49008.644,7109.5649999999996,3448.663,21492.294000000002,3641.2649999999999,4592.9200000000001
464,137759.08799999987,28892.762999999999,18215.170999999998,13515.226000000001,13330.15,5485.3620000000001,12875.218999999999,1932.7860000000001,2468.0450000000001,19073.113000000001,980.13999999999999,20991.113000000001
465,624064.2309999999,33694.862999999998,3804.6289999999999,58384.529000000002,18448.578000000001,41039.900999999998,222763.49799999999,173147.30600000001,6770.1760000000004,9956.7199999999993,48690.974999999999,7363.0559999999996
466,595568.3739999997,36952.074999999997,14437.261,5543.7889999999998,45374.167000000001,15193.514999999999,208326.16800000001,162455.08799999999,15635.789000000001,77786.303,5073.3059999999996,8790.9120000000003
467,539380.2759999991,23574.615000000002,850.48400000000004,10356.496999999999,14880.927,28881.763999999999,217906.076,169327.64199999999,21046.696,11633.138000000001,20305.580999999998,20616.856
468,606447.4909999998,51306.224999999999,35834.385999999999,26946.473000000002,5515.5940000000001,27422.323,223162.39300000001,172548.255,15330.183999999999,16861.008999999998,26713.596000000001,4807.0529999999999
469,338307.34400000115,20933.669000000002,27953.360000000001,18271.507000000001,25532.277999999998,38008.743999999999,125957.787,4302.8320000000003,5512.4260000000004,5194.1199999999999,55081.362000000001,11559.259
470,204636.79599999991,67497.675000000003,12674.087,1693.519,11894.18,12266.734,2559.3240000000001,31266.437999999998,9082.2119999999995,7097.1679999999997,3491.7919999999999,45113.669000000002
471,449654.4100000008,18729.332999999999,10912.039000000001,55639.728000000003,19802.749,461.92200000000003,158203.50599999999,122966.818,13346.924000000001,1148.0650000000001,2797.7040000000002,45645.622000000003
472,362363.61799999967,16724.231,7077.8850000000002,9052.0210000000006,20525.891,43398.427000000003,126788.322,49662.006000000001,21242.267,50122.360000000001,5459.2380000000003,12310.971
500,95930.54199999991,3594.8429999999998,15657.991,13239.239,5171.1909999999998,7104.7340000000004,2677.0050000000001,4094.3029999999999,1470.9100000000001,20393.813999999998,15340.522999999999,7185.9899999999998
501,386359.3049999998,2606.5999999999999,3263.71,1728.5509999999999,3165.8000000000002,2558.2660000000001,161343.054,125349.465,35225.192000000003,24348.674999999999,1641.923,25128.069
502,79504.59799999982,9536.6700000000001,7160.3879999999999,7611.3249999999998,7176.2420000000002,2085.701,1002.0309999999999,5687.4260000000004,16696.550999999999,6281.9269999999997,10374.262000000001,5892.076
503,82126.33899999976,3183.6669999999999,16694.431,8134.4769999999999,3884.98,5510.5320000000002,12474.932000000001,6256.4849999999997,3030.0859999999998,2428.415,17524.400000000001,3003.9349999999999
504,68972.205,21634.27,1163.0699999999999,654.91099999999994,2694.6500000000001,14005.58,3652.5059999999999,3838.5169999999998,5190.1639999999998,8953.2600000000002,2851.6689999999999,4333.6080000000002
505,46365.95999999981,9553.1039999999994,4045.3870000000002,571.44500000000005,9426.5020000000004,182.46299999999999,1308.979,7735.3739999999998,3669.1579999999999,1449.4590000000001,1223.172,7200.9179999999997
506,163700.3739999995,16181.075999999999,19360.076000000001,1225.961,3699.5720000000001,22921.501,2144.0189999999998,55304.838000000003,12000.584999999999,10776.592000000001,18743.016,1343.1379999999999
507,196218.082,15239.063,1444.6320000000001,12845.097,45753.063000000002,14625.986000000001,70806.309999999998,2619.4679999999998,556.125,6859.4989999999998,2545.4540000000002,22923.383000000002
