hour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
444,598603.4810000004,0,88604.75199999985,32513.695999999996,0,0,230328.98400000075,178307.64599999966,35071.69700000003,0,1631.4289999999976,32145.277000000096
445,644123.6900000004,0,47905.90599999996,69796.16699999983,0,0,256335.77600000048,200077.66600000017,35706.16600000002,0,1715.09,32586.91900000001
446,591458.614,0,26906.611999999972,71583.7049999999,0,0,237309.5430000001,185802.00799999977,35545.264000000054,0,1711.2009999999973,32600.28100000005
447,709377.8319999999,0,96303.99799999988,70152.4469999998,0,0,265350.057,206762.40300000017,36017.816000000006,0,1761.1479999999972,33029.963000000054
448,568711.1730000005,0,12305.481000000005,68761.421,0,0,234657.76700000087,183289.78699999957,35467.59999999999,0,1748.5329999999992,32480.584000000068
449,607673.6069999996,0,66318.2809999998,71034.89999999989,0,0,224942.64600000015,174335.29899999994,36194.89099999993,0,1686.9459999999974,33160.64400000002
450,471721.81700000033,0,68763.05799999982,71492.17799999983,0,0,146695.32599999954,114256.5260000011,35947.607999999986,0,1735.5870000000011,32831.53400000005
451,155205.91499999983,0,2588.944000000001,70630.26299999989,0,0,6778.952000000007,5269.010000000007,35578.46699999996,0,1731.0409999999972,32629.237999999972
452,421529.3559999996,0,100669.07499999985,71039.63799999992,0,0,102011.53299999991,79042.30700000003,35030.169999999925,0,1736.1249999999968,32000.507999999965
453,630428.4290000004,0,60371.50399999994,50232.75300000001,0,0,189818.915,147867.2580000001,94416.07700000035,0,1747.580999999999,85974.34099999985
454,569129.0449999995,0,46533.19999999994,60208.257999999936,0,0,223250.10999999952,173203.2900000002,33516.18999999992,0,1713.7949999999985,30704.201999999976
455,639474.8119999988,0,62270.64099999975,69626.81899999955,0,0,246479.311,190314.9629999995,36073.42300000001,0,1676.4449999999972,33033.21000000003
456,198969.05500000005,0,28923.97899999998,58548.89700000024,0,0,23219.94999999971,17982.882,35717.19600000008,0,1696.1299999999987,32880.021000000044
457,175728.25399999943,0,78974.09399999963,18016.644999999833,0,0,4801.070999999958,3724.0209999999993,35734.25000000001,0,1774.793999999999,32703.37900000003
458,105639.64299999994,0,8459.791999999994,17774.872999999843,0,0,4782.959999999952,3721.1179999999968,36106.20400000001,0,1803.3899999999996,32991.30600000014
459,197259.28899999982,0,100021.803,17500.99999999981,0,0,4687.6899999999605,3643.885000000009,36296.83000000003,0,1745.3169999999977,33362.763999999996
460,94753.83999999981,0,0,17335.20499999982,0,0,4628.760999999964,3586.291999999999,35188.31199999998,0,1762.750999999998,32252.51900000005
461,185666.02799999987,0,88235.68500000004,17602.08999999982,0,0,4731.397999999963,3674.9630000000107,36371.52300000003,0,1765.1339999999987,33285.23500000003
462,116920.25399999987,0,19968.243000000017,17726.54099999982,0,0,4762.463999999959,3709.647000000006,35982.95099999998,0,1731.0919999999983,33039.316000000086
463,164750.6659999996,0,67734.73199999976,17887.88699999981,0,0,4787.761999999954,3713.5920000000083,35975.218999999954,0,1744.6319999999987,32906.8420000001
464,137759.08799999987,0,40107.74500000001,18078.866999999806,0,0,4847.742999999955,3760.089000000004,36104.57200000001,0,1752.1419999999966,33107.93000000008
