hour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
384,918041.0769999985,1,1,1,1,1,1,1,1,1,1,1
385,933307.0700000006,1,1,1,1,1,1,1,1,1,1,1
386,928919.8749999987,1,1,1,1,1,1,1,1,1,1,1
387,401346.3090000002,1,1,1,1,1,1,1,1,1,1,1
34,552750.246999999,1,1,1,1,1,1,1,1,1,1,1
387,520174.45899999974,1,1,1,1,1,1,1,1,1,1,1
388,936786.1410000002,1,1,1,1,1,1,1,1,1,1,1
389,909889.5969999983,1,1,1,1,1,1,1,1,1,1,1
390,924620.0359999997,1,1,1,1,1,1,1,1,1,1,1
391,934415.1389999966,1,1,1,1,1,1,1,1,1,1,1
392,919746.6880000012,1,1,1,1,1,1,1,1,1,1,1
393,945608.1760000013,1,1,1,1,1,1,1,1,1,1,1
394,929180.6829999996,1,1,1,1,1,1,1,1,1,1,1
395,773135.4680000019,1,1,1,1,1,1,1,1,1,1,1
34,100484.28100000003,1,1,1,1,1,1,1,1,1,1,1
35,449468.1989999992,1,1,1,1,1,1,1,1,1,1,1
395,155518.823,1,1,1,1,1,1,1,1,1,1,1
396,944380.0840000024,1,1,1,1,1,1,1,1,1,1,1
397,911358.6539999987,1,1,1,1,1,1,1,1,1,1,1
398,934747.0420000004,1,1,1,1,1,1,1,1,1,1,1
399,942093.4029999995,1,1,1,1,1,1,1,1,1,1,1
400,925778.4500000004,1,1,1,1,1,1,1,1,1,1,1
401,942061.3180000015,1,1,1,1,1,1,1,1,1,1,1
402,938998.9099999997,1,1,1,1,1,1,1,1,1,1,1
403,925170.5070000008,1,1,1,1,1,1,1,1,1,1,1
404,226352.01300000015,1,1,1,1,1,1,1,1,1,1,1
35,214500.52500000008,1,1,1,1,1,1,1,1,1,1,1
36,674802.692,1,1,1,1,1,1,1,1,1,1,1
37,233978.67300000007,1,1,1,1,1,1,1,1,1,1,1
404,692611.3909999995,1,1,1,1,1,1,1,1,1,1,1
405,939990.8459999984,1,1,1,1,1,1,1,1,1,1,1
406,917993.385,1,1,1,1,1,1,1,1,1,1,1
407,940652.8810000012,1,1,1,1,1,1,1,1,1,1,1
408,933338.4519999997,1,1,1,1,1,1,1,1,1,1,1
409,901302.6399999991,1,1,1,1,1,1,1,1,1,1,1
410,940184.210000001,1,1,1,1,1,1,1,1,1,1,1
411,946835.7110000035,1,1,1,1,1,1,1,1,1,1,1
412,600462.5930000012,1,1,1,1,1,1,1,1,1,1,1
37,404348.2949999997,1,1,1,1,1,1,1,1,1,1,1
38,340478.18699999934,1,1,1,1,1,1,1,1,1,1,1
412,314662.0860000004,1,1,1,1,1,1,1,1,1,1,1
413,932490.7090000003,1,1,1,1,1,1,1,1,1,1,1
414,935564.0660000006,1,1,1,1,1,1,1,1,1,1,1
415,936672.7010000029,1,1,1,1,1,1,1,1,1,1,1
416,952983.903999999,1,1,1,1,1,1,1,1,1,1,1
