halfhour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
21,287797.4799999997,2200.9459999999999,9968.6129999999994,7464.8819999999996,24619.130000000001,2088.4960000000001,120216.808,93758.241999999998,3096.8939999999998,419.00999999999999,18983.352999999999,4981.1049999999996
22,266552.7880000001,978.38300000000004,286.02800000000002,22011.299999999999,4956.3860000000004,7626.5140000000001,114755.159,89514.275999999998,3201.1799999999998,7485.3999999999996,2355.0999999999999,13383.061
23,251131.14900000024,13443.710999999999,2203.6439999999998,4080.998,12104.475,2104.6190000000001,105683.91499999999,82786.131999999998,3948.8829999999998,8275.7139999999999,5564.5680000000002,10934.49
24,264473.72799999977,6169.6899999999996,7986.6989999999996,4487.6850000000004,1145.3900000000001,872.15899999999999,111631.986,86690.198999999993,18576.107,1809.241,13805.817999999999,11298.754000000001
25,286127.5090000004,477.08800000000002,328.55200000000002,2412.5810000000001,11512.804,12020.269,110076.171,85170.024000000005,23887.325000000001,12678.228999999999,24656.013999999999,2908.453
26,286083.3760000002,10914.275,24637.251,17098.873,3602.4250000000002,5620.2370000000001,108104.91800000001,83924.377999999997,15269.096,7567.8699999999999,1916.694,7427.3590000000004
27,272114.01300000004,4890.2979999999998,9491.1810000000005,10566.231,4695.259,12462.937,101501.795,78735.133000000002,28376.048999999999,8984.7039999999997,7142.1360000000004,5268.2910000000002
28,281279.91500000027,7803.6109999999999,4878.6180000000004,8186.2619999999997,10050.973,16053.168,108598.545,84391.032000000007,4868.3149999999996,8610.152,4100.4080000000004,23738.830999999998
29,285404.9459999999,7475.3800000000001,22095.233,13796.492,17457.055,329.15800000000002,111637.999,86387.381999999998,2593.6260000000002,5701.7259999999997,9059.6939999999995,8871.2000000000007
30,281991.72899999993,22435.637999999999,23287.001,18609.657999999999,525.21600000000001,203.613,110116.28,85012.702999999994,9391.8829999999998,3286.4400000000001,4507.3419999999996,4615.9539999999997
31,283658.08999999985,2237.7710000000002,25939.957999999999,6587.6710000000003,36215.298000000003,2193.5300000000002,110692.36199999999,86052.872000000003,4921.482,3638.4940000000001,1337.6900000000001,3840.96
32,258284.90900000013,10601.838,15859.624,2590.5590000000002,5590.2060000000001,12472.34,99411.467000000004,77345.648000000001,3130.2379999999998,8360.6479999999992,11684.528,11237.813
33,273006.39799999987,4375.9449999999997,2571.203,4525.5540000000001,3976.6399999999999,27019.330999999998,106503.52099999999,82911.585999999996,6406.3850000000002,22298.901999999998,9547.9619999999995,2869.3690000000001
34,271564.89299999946,126.28700000000001,930.74699999999996,22408.884999999998,8750.8799999999992,7158.1350000000002,103797.876,81088.572,4866.9009999999998,9467.6759999999995,15455.748,17513.185000000001
35,261794.16099999973,16143.129999999999,1348.604,11306.025,4837.3459999999995,3775.1729999999998,99578.425000000003,77312.494999999995,27642.867999999999,12323.343999999999,6019.0010000000002,1507.75
36,264500.44299999985,3619.9160000000002,8440.5519999999997,17913.983,8250.2720000000008,7483.8729999999996,98925.657000000007,76816.365000000005,1361.0219999999999,21661.91,8616.9400000000005,11409.953
37,263615.3329999998,13787.697,6676.0839999999998,17636.082999999999,2978.0210000000002,3911.681,96643.354000000007,75129.769,8395.4099999999999,9992.0100000000002,10265.412,18199.812000000002
38,266907.09900000005,4646.6319999999996,10207.088,10188.379999999999,1482.9580000000001,4024.6170000000002,100640.564,78288.576000000001,15472.791999999999,3476.1550000000002,25455.313999999998,13024.022999999999
39,281106.4339999997,2143.7530000000002,26680.012999999999,9201.2489999999998,14163.155000000001,15008.901,100335.32399999999,78257.650999999998,12481.339,214.08500000000001,1652.3969999999999,20968.566999999999
40,116109.07399999969,1006.64,5687.5500000000002,9135.1270000000004,20458.254000000001,6867.8969999999999,1606.5519999999999,11553.341,11455.314,14356.103999999999,5057.4009999999998,28924.894
41,71853.91599999994,181.96700000000001,10354.550999999999,9885.0300000000007,9008.8400000000001,9342.1740000000009,343.99700000000001,18683.678,2651.1999999999998,1203.9570000000001,3826.0720000000001,6372.4499999999998
42,132357.78299999985,10556.164000000001,8583.7720000000008,22130.514999999999,3178.2809999999999,9047.9110000000001,17215.304,22388.204000000002,9302.8310000000001,9259.6440000000002,5066.3130000000001,15628.844999999999
43,48759.70800000007,2683.2930000000001,1579.8440000000001,1317.559,6238.3789999999999,3965.1300000000001,5401.4409999999998,1601.902,4009.3490000000002,7276.7520000000004,6110.0060000000003,8576.0529999999999
44,45984.358000000015,5079.9539999999997,7929.0309999999999,6724.4930000000004,1407.8499999999999,1750.1310000000001,2580.0889999999999,591.34799999999996,4685.2309999999998,12465.849,1758.617,1011.765
45,45684.61900000003,15026.73,834.654,5830.5969999999998,1054.6790000000001,5136.6679999999997,4740.3509999999997,8698.8250000000007,1671.319,140.27099999999999,949.09799999999996,1601.4290000000001
46,46398.81800000003,1573.7470000000001,1430.6590000000001,4911.7820000000002,686.74000000000001,5431.0929999999998,6926.9470000000001,2519.5830000000001,4363.6760000000004,5161.0060000000003,8463.5400000000009,4930.0439999999999
47,47480.462000000036,7101.183,1273.1669999999999,1541.9929999999999,6039.9229999999998,4099.5680000000002,11555.696,7072.4229999999998,2891.7849999999999,3453.46,537.90899999999999,1913.355
48,47529.799000000035,3287.8330000000001,2531.848,4405.7879999999996,6172.3069999999998,506.53899999999999,3055.6289999999999,8673.1849999999995,1066.77,143.62700000000001,6982.8620000000001,10703.412
49,47283.214000000065,3359.2930000000001,1770.127,6106.3429999999998,2739.6350000000002,3311.2959999999998,11594.798000000001,379.05099999999999,3670.3409999999999,4711.8800000000001,8597.0820000000003,1043.367
50,46951.81300000013,4546.5450000000001,1706.0260000000001,1862.0070000000001,5290.3549999999996,905.78099999999995,8088.8890000000001,2651.116,6643.7709999999997,714.529,11863.885,2678.9090000000001
51,46474.51600000004,849.92200000000003,10944.321,2978.616,4952.0060000000003,2817.585,7090.6019999999999,4687.5450000000001,4178.1890000000003,5901.665,541.52800000000002,1532.539
52,46276.959000000046,1616.2470000000001,3666.75,2718.3879999999999,15486.897000000001,2847.4580000000001,573.59699999999998,1429.8330000000001,8049.04,2610.2939999999999,1921.731,5356.723
53,46268.98200000001,1380.684,1903.104,5730.7849999999999,7938.3140000000003,6.7750000000000004,11705.355,3762.4609999999998,3391.864,1962.4079999999999,5938.3530000000001,2548.8789999999999
54,47253.36600000003,3268.893,259.55500000000001,14047.937,6579.2110000000002,2176.5819999999999,6256.4750000000004,3270.0590000000002,6246.7460000000001,738.35500000000002,3082.3290000000002,1327.2249999999999
55,46762.44399999998,1858.2339999999999,163.59899999999999,10924.255999999999,2812.8829999999998,12923.743,2503.1239999999998,3477.1390000000001,4778.6220000000003,1764.8869999999999,949.42999999999995,4606.527
56,46421.66200000001,11670.993,3962.3139999999999,5280.027,7192.4489999999996,3136.0329999999999,1805.787,978.20399999999995,6263.9939999999997,2085.1039999999998,1667.3119999999999,2379.444
57,46166.001999999986,3524.9009999999998,1284.24,3873.9479999999999,560.94500000000005,3303.739,1315.0550000000001,7243.4340000000002,13582.835999999999,5012.8320000000003,3192.444,3271.627
58,61338.424,5351.4489999999996,4570.652,1373.7750000000001,4327.9650000000001,12848.198,7646.2860000000001,464.52199999999999,6492.7389999999996,322.50400000000002,479.81299999999999,17460.522000000001
59,73970.78700000005,19574.233,4186.2200000000003,14908.394,285.97399999999999,7739.3090000000002,3303.2139999999999,5970.3019999999997,4350.8800000000001,5277.335,4114.1390000000001,4260.7889999999998
60,72804.58699999994,7419.9489999999996,1454.4570000000001,6813.2150000000001,11931.798000000001,998.57500000000005,1623.788,333.524,1367.3510000000001,15393.441000000001,16780.587,8687.902
61,72523.62999999999,362.72800000000001,23402.209999999999,4379.8720000000003,12507.983,7636.8339999999998,1737.877,13049.789000000001,5402.1379999999999,709.81200000000001,198.35400000000001,3136.0320000000002
62,71632.15900000003,4735.9530000000004,2422.0970000000002,3304.0819999999999,2199.2759999999998,4989.0749999999998,10605.227999999999,5616.835,3847.471,2707.268,27221.973000000002,3982.9009999999998
63,69502.10299999992,53.335999999999999,4209.732,2753.9090000000001,1430.6790000000001,11262.332,4676.3310000000001,16288.513000000001,7027.6109999999999,8210.3590000000004,7244.1170000000002,6345.1840000000002
64,47283.171,2758.7190000000001,126.06100000000001,6661.7240000000002,13131.491,5406.9250000000002,662.00599999999997,1038.499,4862.6009999999997,4109.473,5956.6270000000004,2569.0459999999998
65,46529.888999999996,6330.6819999999998,2397.1689999999999,1526.944,5076.3819999999996,3177.1060000000002,486.10700000000003,10148.489,965.30200000000002,1582.7909999999999,764.38999999999999,14074.526
66,46982.13400000001,291.06799999999998,9653.991,3075.7739999999999,8598.5259999999998,83.143000000000001,3795.712,1924.058,1836.0050000000001,6397.3010000000004,1416.847,9909.7090000000007
67,215409.8890000005,5138.6559999999999,7825.1260000000002,10981.118,4272.2359999999999,7542.3220000000001,88688.490000000005,68985.972999999998,4776.2489999999998,6611.5500000000002,6199.7399999999998,4388.4290000000001
68,275464.888,11965.281999999999,4667.4870000000001,9202.7340000000004,3663.7919999999999,840.12199999999996,118844.136,92830.626999999993,11939.062,1722.7909999999999,15802.624,3986.232
69,273207.47000000015,3922.877,6745.9939999999997,2564.6590000000001,514.85799999999995,15424.734,114430.526,89178.589000000007,12163.798000000001,2633.7530000000002,14455.203,11172.478999999999
70,261520.62500000026,4774.5209999999997,10496.23,9543.2129999999997,8404.9750000000004,8305.8459999999995,101677.537,79017.535000000003,11393.173000000001,18186.52,2768.7049999999999,6952.3699999999999
71,258061.38400000005,5958.1040000000003,9982.5460000000003,9120.5769999999993,2095.569,6639.6819999999998,110182.15399999999,86087.331999999995,22705.563999999998,1228.1679999999999,1176.5899999999999,2885.096
72,264853.5010000001,23543.921999999999,6967.1639999999998,1958.155,12328.053,5344.2600000000002,113931.533,88228.807000000001,3608.8719999999998,6831.6899999999996,514.91499999999996,1596.1300000000001
73,261479.83099999957,10512.312,949.65200000000004,6368.1350000000002,7147.2719999999999,1372.3399999999999,112388.568,86794.307000000001,7638.4200000000001,4814.3559999999998,19645.197,3849.2719999999999
