halfhour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
12,69957.71500000003,0.0,0.0,31703.902000000096,8.67,0.0,2354.0979999999977,1830.3379999999975,17812.13699999999,0.0,0.0,16248.570000000003
13,146512.86400000006,0.0,0.0,36052.25200000005,5.3629999999999995,0.0,42954.648999999976,33337.706999999966,17859.46500000001,0.0,0.0,16303.427999999987
14,292498.2300000002,0.0,0.0,33782.74900000014,6.417,0.0,126546.18700000003,98958.69200000023,17322.024000000005,0.0,0.0,15882.161000000016
15,288086.73599999945,0.0,0.0,33381.55400000009,6.689,0.0,124615.96100000002,96090.08400000005,17758.32799999998,0.0,0.0,16234.120000000004
16,265868.62999999954,0.0,0.0,34425.00900000013,2.9610000000000003,0.0,111518.70299999994,86788.6520000003,17315.115999999995,0.0,0.0,15818.188999999991
17,268222.49099999986,0.0,0.0,32985.60900000008,4.93,0.0,113434.16600000008,88448.96100000004,17349.77499999999,0.0,0.0,15999.049999999987
18,283233.8029999997,0.0,0.0,34142.47400000006,5.688999999999999,0.0,120490.04299999995,93744.37499999999,18135.59,0.0,0.0,16715.632
19,326294.2689999993,0.0,0.0,35108.34100000007,4.83,0.0,119554.13899999992,92682.82100000003,41437.645999999986,0.0,0.0,37506.491999999955
20,283726.63799999934,0.0,0.0,32975.35200000007,3.106,0.0,121889.37800000008,95683.71100000002,17240.219000000016,0.0,0.0,15934.872000000007
21,287797.4799999997,0.0,0.0,18537.740999999893,5.601000000000001,0.0,132238.4889999999,103134.066,17640.717000000008,0.0,0.0,16240.866000000005
22,266552.7880000001,0.0,0.0,8459.712000000012,6.139,0.0,126230.67500000005,98465.70399999984,17424.365000000005,0.0,0.0,15966.192999999996
23,251131.14900000024,0.0,0.0,8501.06700000001,5.372000000000001,0.0,116252.30599999992,91064.7450000002,17786.10199999998,0.0,1146.4209999999996,16375.135999999986
24,264473.72799999977,0.0,0.0,8621.254000000003,3.088,0.0,122795.18499999995,95359.21900000004,17381.36599999999,0.0,4378.080000000014,15935.536000000011
25,286127.5090000004,0.0,0.0,33316.869000000035,3.612,0.0,121083.78799999991,93687.02600000004,17593.56500000001,0.0,4378.408000000009,16064.241000000002
26,286083.3760000002,0.0,0.0,36343.99300000003,1.794,0.0,118915.40999999993,92316.81600000031,17794.327999999976,0.0,4384.246000000012,16326.789000000004
27,272114.01300000004,0.0,0.0,35782.02500000005,1.879,0.0,111651.97500000011,86608.6460000001,17591.836000000025,0.0,4380.224000000012,16097.428000000022
28,281279.91500000027,0.0,0.0,34138.905000000086,2.451,0.0,119458.39999999992,92830.13500000018,17391.818000000025,0.0,1568.2649999999974,15889.941000000006
29,285404.9459999999,0.0,0.0,33979.814000000064,3.063,0.0,122801.79899999987,95026.12000000018,17502.276999999987,0.0,0.0,16091.872999999992
30,281991.72899999993,0.0,0.0,33877.52600000011,5.670999999999999,0.0,121127.90799999992,93513.97300000011,17422.695000000003,0.0,0.0,16043.956
31,283658.08999999985,0.0,0.0,34073.97100000005,6.3229999999999995,0.0,121761.59800000001,94658.15900000029,17328.423000000013,0.0,0.0,15829.615999999989
32,258284.90900000013,0.0,0.0,31269.821000000084,3.759,0.0,109352.61400000002,85080.21299999999,16943.412999999986,0.0,0.0,15635.089000000022
33,273006.39799999987,0.0,0.0,32319.31100000005,4.251,0.0,117153.87299999992,91202.74500000013,16818.031000000017,0.0,0.0,15508.18700000002
34,271564.89299999946,0.0,0.0,34292.00000000009,6.233,0.0,114177.66399999995,89197.42900000022,17670.287,0.0,0.0,16221.280000000022
35,261794.16099999973,0.0,0.0,34117.65100000012,3.644,0.0,109536.26699999979,85043.74400000017,17229.885999999995,0.0,0.0,15862.969
36,264500.44299999985,0.0,0.0,32881.108000000095,3.815,0.0,108818.22299999993,84498.00100000009,17643.666999999987,0.0,4521.661000000002,16133.967999999992
37,263615.3329999998,0.0,0.0,31817.654000000148,4.2989999999999995,0.0,106307.68899999991,82642.74600000001,17779.12499999998,0.0,8733.610000000032,16330.209999999997
38,266907.09900000005,0.0,0.0,33268.497000000076,3.6079999999999997,0.0,110704.62000000013,86117.43400000017,17282.62899999999,0.0,3670.587999999995,15859.723000000002
39,281106.4339999997,0.0,0.0,32206.82400000013,5.443,17932.895999999997,110368.85600000028,86083.41600000016,17129.150000000005,0.0,1739.602000000001,15640.247000000016
40,116109.07399999969,0.0,0.0,32769.50200000012,4.534,11586.68699999999,21340.09699999982,16659.842999999935,17061.297999999995,0.0,1034.8139999999985,15652.299000000008
41,71853.91599999994,0.0,0.0,32291.961000000112,3.1140000000000003,0.0,2498.7269999999926,1933.9879999999973,17527.826000000015,0.0,1600.2439999999988,15998.05599999999
42,132357.78299999985,0.0,0.0,32939.19500000013,8.775,0.0,2298.8399999999983,1781.8089999999972,49589.02600000004,0.0,625.5489999999993,45114.58900000001
43,48759.70800000007,0.0,0.0,10039.961999999969,4.973000000000001,0.0,2333.992999999998,1807.7939999999999,17693.861000000026,0.0,617.521,16261.60400000002
44,45984.358000000015,0.0,0.0,8643.839999999998,7.837999999999999,0.0,2340.968999999999,1824.3319999999978,16849.204000000016,0.0,896.4429999999996,15421.731999999993
45,45684.61900000003,0.0,0.0,8680.141999999993,2.9170000000000003,0.0,2366.8419999999974,1834.6279999999967,16692.65399999997,0.0,797.6009999999991,15309.835000000036
