halfhour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
11,46413.94800000002,150.303,1290.5940000000001,7937.3580000000002,1852.0519999999999,94.884,2982.7049999999999,1507.3230000000001,15847.563,114.197,87.326999999999998,14549.641
12,69957.71500000003,991.85900000000004,618.45299999999997,28821.728999999999,794.51599999999996,418.91500000000002,2752.8040000000001,2641.7800000000002,16192.852000000001,407.24599999999998,1546.133,14771.427
13,146512.86400000006,979.673,3280.951,32774.775000000001,162.31800000000001,7519.5150000000003,39049.680999999997,30307.006000000001,16235.877,1320.6030000000001,61.167000000000002,14821.298000000001
14,292498.2300000002,6078.7520000000004,3239.1779999999999,30711.59,6946.1890000000003,159.624,115041.988,89962.447,20478.916000000001,2085.9740000000002,1174.921,16618.651000000002
15,288086.73599999945,22689.641,2128.7130000000002,22931.626,948.60799999999995,5551.5309999999999,113287.23699999999,87354.622000000003,11160.92,3744.9580000000001,2152.7350000000001,16136.144
16,265868.62999999954,2469.3829999999998,2657.6289999999999,30981.277999999998,100.774,1308.5360000000001,101380.639,78898.774999999994,12630.059999999999,7896.3630000000003,4491.1090000000004,23054.083999999999
17,268222.49099999986,3859.3389999999999,1681.3299999999999,33633.209999999999,2389.9740000000002,1045.9369999999999,103121.969,80408.145999999993,17935.885999999999,2014.6869999999999,3367.134,18764.881000000001
18,283233.8029999997,1352.172,5117.6679999999997,29406.866000000002,12600.654,861.21400000000006,109536.40300000001,85222.159,24912.919999999998,624.25,1493.6099999999999,12105.887000000001
19,326294.2689999993,3520.9459999999999,11046.874,30547.262999999999,3798.8380000000002,822.30200000000002,108685.58100000001,84257.110000000001,36766.771999999997,2387.4780000000001,7014.7929999999997,37446.313999999998
20,283726.63799999934,506.60399999999998,1318.058,33520.792000000001,2836.8229999999999,11147.942999999999,110808.52499999999,86985.191999999995,13978.636,341.291,5222.46,17060.314999999999
21,287797.4799999997,17180.939999999999,2023.8720000000001,14138.395,3202.402,7559.0469999999996,120216.808,93758.241999999998,13161.553,583.91800000000001,2486.6120000000001,13485.691000000001
22,266552.7880000001,3153.8600000000001,1458.2909999999999,15930.598,8912.4359999999997,1270.7760000000001,114755.159,89514.275999999998,14394.91,939.73900000000003,3221.654,13001.088
23,251131.14900000024,1248.136,31.033000000000001,10153.302,1093.6389999999999,12507.848,105683.91499999999,82786.131999999998,12885.683000000001,10336.289000000001,2009.7339999999999,12395.438
24,264473.72799999977,567.89099999999996,9570.9889999999996,5693.9989999999998,4751.192,1245.4169999999999,111631.986,86690.198999999993,18950.573,6167.3410000000003,9488.4989999999998,9715.6419999999998
25,286127.5090000004,1199.77,6897.7049999999999,42154.105000000003,1308.7619999999999,891.09100000000001,110076.171,85170.024000000005,16540.66,1215.3009999999999,4684.8980000000001,15989.022999999999
26,286083.3760000002,3404.8580000000002,424.99299999999999,28206.760999999999,13394.759,427.44999999999999,108104.91800000001,83924.377999999997,14438.023999999999,2088.9349999999999,7625.0460000000003,24043.255000000001
